,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
1656,U001,0200760666,KEHE  us,2020-05-12 00:09:24.250000000,2020.0,1930815115.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,3462.41,
1657,U001,0200847305,CUSTOM co,2020-04-27 07:06:10.279296875,2020.0,1930789310.0,2020-04-17 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,NA10,38624.03999999999,0-15
1658,U001,0200775094,SAVE M foundation,2020-04-10 14:39:00.046875000,2020.0,1930701019.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,46924.71,0-15
1659,U001,0200721222,GO foundation,2020-05-06 06:12:23.062500000,2020.0,1930824670.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAA8,37685.409999999996,
1660,U001,200707822,PUBLI corporation,2020-04-16 01:29:18.625000000,2020.0,1930755194.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,25136.006,
1661,U001,0200290370,BARGAIN  in,2020-03-29 17:10:22.406250000,2020.0,1930645740.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,3395.7,
1662,U001,0200762301,C&S WH corp,2020-05-10 06:49:15.531250000,2020.0,1930839913.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAC6,67398.135,
1663,U001,0200707741,SMART &  trust,2020-03-25 19:13:15.250000000,2020.0,1930652026.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,91434.707,
1664,U001,0200803720,DEC corp,2020-04-30 05:33:27.750000000,2020.0,1930819083.0,2020-04-23 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,5407.15,
1665,U001,0200744019,TARG systems,2020-05-12 07:16:27.015625000,2020.0,1930830911.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,10544.134999999998,
1666,U001,0200726979,BJ'S  systems,2020-04-13 15:51:39.062500000,2020.0,1930752253.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,238.89599999999996,
1667,U001,0200707822,PUBLI llc,2020-04-05 03:08:00.515625000,2020.0,1930692608.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,94786.03399999999,
1668,U001,0200803720,DEC trust,2020-03-15 21:18:42.062500000,2020.0,1930614104.0,2020-03-06 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,55.104,
1669,U001,0200769623,WAL-MAR associates,2020-04-25 03:20:31.968750000,2020.0,1930784229.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,17743.025999999998,
1670,U001,0200778870,C systems,2020-04-29 05:45:50.179687500,2020.0,1930788676.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,2140.194,
1671,U001,0200769623,WAL-MAR corporation,2020-04-03 21:16:51.781250000,2020.0,1930691704.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,28504.259000000002,
1672,U001,0200769623,WAL-MAR co,2020-04-12 03:29:20.875000000,2020.0,1930738858.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,7150.065999999999,
1673,U001,0200726979,BJ'S  in,2020-04-14 17:03:55.406250000,2020.0,1930752196.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,163.863,
1674,U001,0200337148,COAS co,2020-04-23 04:43:53.875000000,2020.0,1930783222.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,10239.327,
1675,U001,0200769623,WAL-MAR associates,2020-04-03 01:54:22.656250000,2020.0,1930686490.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,1328.74,
1676,U001,0200769623,WAL-MAR us,2020-03-28 23:36:28.968750000,2020.0,1930660802.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,1223.866,
1677,U001,0200711029,WEGMAN associates,2020-04-04 08:38:35.906250000,2020.0,1930654989.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,10245.101999999999,0-15
1678,U001,0200762301,C&S WH associates,2020-03-30 20:53:26.718750000,2020.0,1930683650.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAC6,2918.2439999999997,
1679,U001,0200772670,ASSOCIAT foundation,2020-03-17 18:32:35.445312500,2020.0,1930594691.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAU5,65346.763999999996,
1680,U001,0200353024,DECA co,2020-03-28 17:12:46.750000000,2020.0,1930689923.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,474.138,
1681,U001,0200772670,ASSOCIAT llc,2020-03-30 21:13:02.568359375,2020.0,1930659859.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAU5,10491.026,
1682,U001,200744019,TARG trust,2020-05-14 13:55:39.281250000,2020.0,1930850457.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAA8,4491.661999999999,
1683,U001,0200707822,PUBLI in,2020-04-04 03:08:00.515625000,2020.0,1930686245.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,87917.99799999999,
1684,U001,0200779719,FOOD 4 trust,2020-04-21 00:58:15.000000000,2020.0,1930710354.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,12057.485999999999,0-15
1685,U001,0200769623,WAL-MAR foundation,2020-04-30 22:15:34.843750000,2020.0,1930802159.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,6834.814,
1686,U001,0200769623,WAL-MAR associates,2020-04-10 00:32:39.781250000,2020.0,1930720105.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,930.4609999999999,
1687,U001,0200769623,WAL-MAR ,2020-04-14 10:11:33.812500000,2020.0,1930752447.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,14730.533999999998,
1688,U001,0200705372,FR associates,2020-05-15 07:34:36.781250000,2020.0,1930854139.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,55762.469,
1689,CA02,0140106408,WAL-M systems,2020-04-24 02:30:36.687500000,2020.0,2960626248.0,2020-04-04 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-04-04 00:00:00.000000000,CA10,20008.02,0-15
1690,U001,0200762301,C&S WH us,2020-04-30 17:40:54.156250000,2020.0,1930801690.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAC6,68356.743,
1691,U001,0200416837,DEC associates,2020-05-14 11:06:06.000000000,2020.0,1930857750.0,2020-05-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,74.34,
1692,U001,0100043961,GOUR systems,2020-05-16 09:55:34.437500000,2020.0,1930817603.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,1373.2179999999998,0-15
1693,U001,0200759878,SA trust,2020-03-17 10:33:08.906250000,2020.0,1930604580.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,10342.668,
1694,U001,0200772670,ASSOCIAT llc,2020-03-22 23:15:25.320312500,2020.0,1930629454.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAU5,3925.0329999999994,
1695,U001,0200769623,WAL-MAR associates,2020-03-28 06:57:31.687500000,2020.0,1930666127.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,35145.831,
1696,U001,0200723794,MID MO trust,2020-05-04 14:26:54.843750000,2020.0,1930817103.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,45675.545999999995,
1697,U001,0200769623,WAL-MAR corp,2020-04-17 22:26:30.500000000,2020.0,1930763954.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,2791.292,
1698,U001,0200418007,AM us,2020-05-09 19:57:43.218750000,2020.0,1930821623.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,13618.08,
1699,U001,0200799367,MCL us,2020-04-13 02:33:06.062500000,2020.0,1930730176.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,29215.228,
1700,U001,0200769623,WAL-MAR ,2020-04-11 11:00:45.062500000,2020.0,1930739610.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,113.288,
1701,CA02,0140104552,THE NO associates,2020-04-09 00:32:57.968750000,2020.0,2960622710.0,2020-03-19 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-26 00:00:00.000000000,CA10,3553.2,0-15
1702,U001,0200769623,WAL-MAR foundation,2020-04-09 03:50:13.875000000,2020.0,1930726074.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,33.830999999999996,
1703,U001,0200424504,M  corp,2020-03-26 15:27:39.187500000,2020.0,1930570287.0,2020-02-27 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-03-15 00:00:00.000000000,NACE,4224.682,0-15
1704,U001,0200920735,ALBERT corporation,2020-04-07 06:37:06.218750000,2020.0,1930709529.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,80018.708,
1705,U001,0200739006,AL us,2020-04-24 14:36:43.000000000,2020.0,1930784221.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,27028.855,
1706,U001,0200762301,C&S WH associates,2020-03-08 06:09:59.906250000,2020.0,1930570622.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAC6,16181.452,
1707,U001,0200769623,WAL-MAR co,2020-04-26 20:21:51.031250000,2020.0,1930794546.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,13447.441,
1708,U001,CCU013,KRAFT F foundation,2020-04-29 17:45:55.250000000,2020.0,1930667228.0,2020-03-18 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAX2,13475.384999999998,31-45
1709,U001,0200772595,SAFEW us,2020-03-11 14:38:26.250000000,2020.0,1930571802.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,76682.242,
1710,U001,0200769623,WAL-MAR in,2020-03-17 09:08:45.437500000,2020.0,1930622185.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,28291.886000000002,
1711,U001,0200769623,WAL-MAR corporation,2020-03-11 10:35:58.000000000,2020.0,1930593349.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,1661.772,
1712,U001,0200780383,MEIJ associates,2020-04-18 16:33:45.437500000,2020.0,1930759393.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,510.91599999999994,
1713,U001,0200778870,C foundation,2020-04-10 18:29:35.677734375,2020.0,1930709752.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,806.351,
1714,U001,0100021540,MASTER llc,2020-05-22 15:44:58.375000000,2020.0,1930880029.0,2020-05-08 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-08 00:00:00.000000000,NA10,13085.828,0-15
1715,U001,200762301,C&S WH systems,2020-04-09 17:11:05.625000000,2020.0,1930719903.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAC6,9061.100999999999,
1716,U001,0200726979,BJ'S  us,2020-05-08 18:05:36.687500000,2020.0,1930833701.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,177.688,
1717,U001,0200781803,JRD co,2020-03-16 18:13:44.656250000,2020.0,1930609448.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,6168.735999999999,
1718,U001,0200769623,WAL-MAR corporation,2020-03-30 19:53:47.406250000,2020.0,1930668395.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,6707.603,
1719,U001,0100036039,GI llc,2020-04-18 18:11:06.625000000,2020.0,1930699699.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,21122.556,0-15
1720,U001,0200780383,MEIJ associates,2020-04-28 16:42:49.539062500,2020.0,1930788026.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,130.66199999999998,
1721,CA02,0140104409,LOB foundation,2020-03-31 00:39:55.281250000,2020.0,2960621309.0,2020-03-14 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,CA10,179125.74,0-15
1722,CA02,0140104409,LOB llc,2020-04-29 22:44:58.843750000,2020.0,2960628266.0,2020-04-14 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-15 00:00:00.000000000,CA10,55346.34,0-15
1723,U001,0200719839,ASSOCI co,2020-04-12 11:58:03.023437500,2020.0,1930718048.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,16322.410999999998,
1724,U001,0200418007,AM trust,2020-05-22 03:08:05.375000000,2020.0,1930720702.0,2020-03-30 00:00:00.000000000,2020-06-03 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAGD,1583.316,
1725,U001,0200769623,WAL-MAR in,2020-03-31 18:24:27.562500000,2020.0,1930684122.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,40215.09099999999,
1726,U001,0200772670,ASSOCIAT ,2020-05-19 03:20:53.396484375,2020.0,1930854012.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAU5,40848.513999999996,0-15
1727,U001,0200769623,WAL-MAR us,2020-04-09 04:57:51.187500000,2020.0,1930720585.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,3588.4309999999996,
1728,U001,0200742791,QUI co,2020-03-28 17:05:34.500000000,2020.0,1930653653.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,38938.284,
1729,U001,0200779051,AFFILI corporation,2020-05-01 20:33:19.500000000,2020.0,1930791194.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,42493.577,0-15
1730,U001,0200769623,WAL-MAR us,2020-03-12 15:49:47.750000000,2020.0,1930593538.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,7012.053999999999,
1731,U001,0200707822,PUBLI ,2020-03-18 11:51:31.656250000,2020.0,1930621181.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAA8,15935.115,
1732,U001,0200769623,WAL-MAR co,2020-05-18 11:22:59.812500000,2020.0,1930883240.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,9008.125,
1733,U001,0200772670,ASSOCIAT corporation,2020-03-22 05:07:50.210937500,2020.0,1930623725.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAU5,29776.200999999997,
1734,U001,0200762301,C&S WH co,2020-04-18 23:19:20.406250000,2020.0,1930759122.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAC6,69780.627,
1735,U001,0200803720,DEC us,2020-05-15 06:24:53.562500000,2020.0,1930872534.0,2020-05-07 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,1708.7559999999999,
1736,U001,0200726979,BJ'S  corp,2020-04-25 03:38:09.218750000,2020.0,1930781751.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,950.516,
1737,U001,0200705742,DOT corporation,2020-03-13 08:49:37.062500000,2020.0,1930607214.0,2020-03-05 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAD1,15376.585,
1738,U001,0200744019,TARG ,2020-04-16 12:13:21.343750000,2020.0,1930750234.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,2005.7939999999999,
1739,U001,0200759878,SA trust,2020-04-26 22:07:43.000000000,2020.0,1930783185.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,56521.745,
1740,U001,200705372,FR associates,2020-04-16 07:34:36.781250000,2020.0,1930755356.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,98734.04800000001,
1741,U001,0200759878,SA us,2020-03-30 18:47:26.906250000,2020.0,1930655360.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,9703.344,
1742,CA02,0140104409,LOB co,2020-03-30 07:41:32.656250000,2020.0,2960620476.0,2020-03-14 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-15 00:00:00.000000000,CA10,247375.44,0-15
1743,U001,0200769623,WAL-MAR co,2020-04-13 03:29:20.875000000,2020.0,1930749873.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,9544.864,
1744,U001,0200769623,WAL-MAR llc,2020-04-19 07:48:16.437500000,2020.0,1930776678.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,29162.244999999995,
1745,CA02,0140104409,LOB in,2020-05-16 13:22:42.875000000,2020.0,2960631463.0,2020-05-04 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-05-05 00:00:00.000000000,CA10,227066.43,0-15
1746,CA02,0140104472,MARTIN llc,2020-04-22 23:57:46.109375000,2020.0,2960626557.0,2020-04-08 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-10 00:00:00.000000000,CA10,12525.12,0-15
1747,U001,0200739534,OK llc,2020-04-04 12:37:55.703125000,2020.0,1930687007.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,45006.934,
1748,U001,0200786288,FAMILY ,2020-04-27 15:23:48.437500000,2020.0,1930796811.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAC6,45877.608,
1749,U001,0200769623,WAL-MAR in,2020-03-30 16:41:13.593750000,2020.0,1930683016.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,4230.24,
1750,U001,0200744019,TARG corp,2020-03-21 21:43:19.875000000,2020.0,1930621865.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,38016.286,
1751,U001,0200780383,MEIJ associates,2020-05-02 08:21:09.156250000,2020.0,1930595798.0,2020-03-03 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAGD,13076.168,
1752,U001,0200762301,C&S WH corp,2020-04-13 07:35:53.937500000,2020.0,1930745422.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,6113.184,
1753,U001,0200418007,AM associates,2020-03-27 01:04:47.140625000,2020.0,1930646653.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,60479.99999999999,
1754,U001,0200769623,WAL-MAR us,2020-05-16 08:08:12.812500000,2020.0,1930874642.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAH4,44998.52,
1755,U001,0200769623,WAL-MAR systems,2020-03-16 18:20:35.750000000,2020.0,1930630024.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,53163.264,
1756,U001,0200704858,WAKE corp,2020-04-08 00:46:53.256103515,2020.0,1930689572.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,13071.527,0-15
1757,U001,0200799367,MCL ,2020-05-03 22:54:15.250000000,2020.0,1930601401.0,2020-03-04 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAGD,869.869,
1758,U001,0200793568,SUPE systems,2020-04-04 19:22:55.156250000,2020.0,1930691578.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,15693.391,
1759,U001,0200769623,WAL-MAR associates,2020-03-18 05:13:09.187500000,2020.0,1930624508.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,382.039,
1760,U001,0200744019,TARG corporation,2020-03-16 21:43:19.875000000,2020.0,1930597731.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,36717.687999999995,
1761,U001,0200747369,SCHNU in,2020-04-11 03:46:22.875000000,2020.0,1930673501.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,81015.73199999999,0-15
1762,U001,0200744019,TARG associates,2020-05-17 13:55:39.281250000,2020.0,1930852427.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,12611.143999999998,
1763,U001,0200769623,WAL-MAR trust,2020-03-10 08:09:32.093750000,2020.0,1930584639.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,10885.728,
1764,U001,0200290370,BARGAIN  associates,2020-05-12 15:16:50.156250000,2020.0,1930832766.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,1715.742,
